Mon Jul 20 07:12:21 +0000 2015	ワルター Walter	WalterMavrix	623027648617320448	null	null
Mon Jul 20 07:13:09 +0000 2015	Pedro McD	macmod1965	623027852049559556	null	null
Mon Jul 20 07:28:21 +0000 2015	Yael	itsmeYaelG	623031676294287360	null	null
Mon Jul 20 07:29:52 +0000 2015	HITESH ARORA	hitesharoraa	623032055308226560	null	null
Mon Jul 20 07:32:11 +0000 2015	Alex Lori.	lori_alexis	623032639595933697	null	Newmarket in Ontario
Mon Jul 20 07:37:05 +0000 2015	Hannah Thomas	Hannah_Lynne2	623033872096329728	null	null
Mon Jul 20 07:40:59 +0000 2015	JW Atkinson	liberal_tears81	623034855903789056	null	null
Mon Jul 20 07:43:30 +0000 2015	Sarcasm Alert	SarcasmAlert_	623035489386270720	null	null
Mon Jul 20 07:43:33 +0000 2015	Sarcasm Alert	SarcasmAlert_	623035501918842884	null	null
Mon Jul 20 09:43:53 CEST 2015	Stu Fisher	stu_fisher	623035586085978112	null	null [par]
Mon Jul 20 07:52:13 +0000 2015	Alex Talbot	alextalbot116	623037682042695680	null	Bromley in London
Mon Jul 20 07:56:08 +0000 2015	Mahsa Nami	MahsaNami	623038669528690688	null	null
Mon Jul 20 08:07:26 +0000 2015	Andy Townsend	AndyTownsend_AV	623041513090609153	null	null
Mon Jul 20 08:08:07 +0000 2015	Chi Lee	ChiLee87	623041682381017088	null	null
Mon Jul 20 10:11:08 CEST 2015	Conor O'Donoghue	ConorO_Donoghue	623042443995430912	null	null [par]
Mon Jul 20 10:16:25 CEST 2015	Pixieknitts	pixieknitts	623043773329731584	null	null [par]
Mon Jul 20 08:27:42 +0000 2015	Beth Vaughn	BethVaughnRTV6	623046610042376192	null	null
Mon Jul 20 08:34:09 +0000 2015	SHE'S KINDA HOT	me_alifia	623048236706607104	null	null
Mon Jul 20 08:48:59 +0000 2015	Catherine 	gilinskyxdrew	623051965925326848	null	null
